Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
ECVU,NULLVALUE,Echium vulgare L.,common viper's bugloss,Boraginaceae
HACKE,NULLVALUE,Hackelia Opiz,stickseed,Boraginaceae
HADE,NULLVALUE,Hackelia deflexa (Wahlenb.) Opiz,nodding stickseed,Boraginaceae
HADEA,NULLVALUE,Hackelia deflexa (Wahlenb.) Opiz var. americana (A. Gray) Fernald & I.M. Johnst.,American stickseed,Boraginaceae
HADEA,HAAM2,Hackelia americana (A. Gray) Fernald,NULLVALUE,Boraginaceae
HADEA,HADEA2,Hackelia deflexa (Wahlenb.) Opiz ssp. americana (A. Gray) Á. Löve & D. Löve,NULLVALUE,Boraginaceae
HADEA,LAAM4,Lappula americana (A. Gray) Rydb.,NULLVALUE,Boraginaceae
HADEA,LADE9,Lappula deflexa (Wahlenb.) Garcke p.p.,NULLVALUE,Boraginaceae
HADEA,LADEA,Lappula deflexa (Wahlenb.) Garcke ssp. americana (A. Gray) Hultén,NULLVALUE,Boraginaceae
HADEA,LADEA2,Lappula deflexa (Wahlenb.) Garcke var. americana (A. Gray) Greene,NULLVALUE,Boraginaceae
HAFL2,NULLVALUE,Hackelia floribunda (Lehm.) I.M. Johnst.,manyflower stickseed,Boraginaceae
HAFL2,HALE4,Hackelia leptophylla (Rydb.) I.M. Johnst.,NULLVALUE,Boraginaceae
HAFL2,LAFL5,Lappula floribunda (Lehm.) Greene,NULLVALUE,Boraginaceae
HAMI,NULLVALUE,Hackelia micrantha (Eastw.) J.L. Gentry,Jessica sticktight,Boraginaceae
HAMI,HAJE,Hackelia jessicae (McGregor) Brand,NULLVALUE,Boraginaceae
HECU3,NULLVALUE,Heliotropium curassavicum L.,salt heliotrope,Boraginaceae
HECUO2,NULLVALUE,Heliotropium curassavicum L. var. obovatum DC.,seaside heliotrope,Boraginaceae
HECUO2,HESP2,Heliotropium spathulatum Rydb.,NULLVALUE,Boraginaceae
HELIO3,NULLVALUE,Heliotropium L.,heliotrope,Boraginaceae
LAOC3,NULLVALUE,Lappula occidentalis (S. Watson) Greene,flatspine stickseed,Boraginaceae
LAOCC,NULLVALUE,Lappula occidentalis (S. Watson) Greene var. cupulata (A. Gray) Higgins,flatspine stickseed,Boraginaceae
LAOCC,LAREC,Lappula redowskii (Hornem.) Greene var. cupulata (A. Gray) M.E. Jones,NULLVALUE,Boraginaceae
LAOCC,LARET,Lappula redowskii (Hornem.) Greene var. texana (Scheele) Brand,NULLVALUE,Boraginaceae
LAOCC,LATE3,Lappula texana (Scheele) Britton,NULLVALUE,Boraginaceae
LAOCC,LATEC,Lappula texana (Scheele) Britton var. coronata (Greene) A. Nelson & J.F. Macbr.,NULLVALUE,Boraginaceae
LAOCC,LATEH,Lappula texana (Scheele) Britton var. heterosperma (Greene) A. Nelson & J.F. Macbr.,NULLVALUE,Boraginaceae
LAOCC,LATEH2,Lappula texana (Scheele) Britton var. homosperma (A. Nelson) A. Nelson & J.F. Macbr.,NULLVALUE,Boraginaceae
LAOCO,NULLVALUE,Lappula occidentalis (S. Watson) Greene var. occidentalis,flatspine stickseed,Boraginaceae
LAOCO,LAECO,Lappula echinata Gilib. var. occidentalis (S. Watson) B. Boivin,NULLVALUE,Boraginaceae
LAOCO,LARE,Lappula redowskii auct. non (Hornem.) Greene,NULLVALUE,Boraginaceae
LAOCO,LARED,Lappula redowskii (Hornem.) Greene var. desertorum (Greene) I.M. Johnst.,NULLVALUE,Boraginaceae
LAOCO,LAREO,Lappula redowskii (Hornem.) Greene var. occidentalis (S. Watson) Rydb.,NULLVALUE,Boraginaceae
LAOCO,LARER,Lappula redowskii (Hornem.) Greene var. redowskii,NULLVALUE,Boraginaceae
LAPPU,NULLVALUE,Lappula Moench,stickseed,Boraginaceae
LASQ,NULLVALUE,Lappula squarrosa (Retz.) Dumort.,European stickseed,Boraginaceae
LASQ,LAEC,Lappula echinata Gilib.,NULLVALUE,Boraginaceae
LASQ,LAER4,Lappula erecta A. Nelson,NULLVALUE,Boraginaceae
LASQ,LAFR5,Lappula fremontii (Torr.) Greene,NULLVALUE,Boraginaceae
LASQ,LALA11,"Lappula lappula (L.) Karst., nom. inval.",NULLVALUE,Boraginaceae
LASQ,LAMY3,Lappula myosotis Moench,NULLVALUE,Boraginaceae
LASQ,LASQE,Lappula squarrosa (Retz.) Dumort. var. erecta (A. Nelson) Dorn,NULLVALUE,Boraginaceae
LIIN2,NULLVALUE,Lithospermum incisum Lehm.,narrowleaf stoneseed,Boraginaceae
LIIN2,BALI,Batschia linearifolia (Goldie) Small,NULLVALUE,Boraginaceae
LIIN2,LIAN6,Lithospermum angustifolium Michx.,NULLVALUE,Boraginaceae
LIIN2,LILI8,Lithospermum linearifolium Goldie,NULLVALUE,Boraginaceae
LIIN2,LIMA14,Lithospermum mandanense Spreng.,NULLVALUE,Boraginaceae
LIRU4,NULLVALUE,Lithospermum ruderale Douglas ex Lehm.,western stoneseed,Boraginaceae
LIRU4,LIPI6,Lithospermum pilosum Nutt.,NULLVALUE,Boraginaceae
LITHO3,NULLVALUE,Lithospermum L.,stoneseed,Boraginaceae
MELA3,NULLVALUE,Mertensia lanceolata (Pursh) DC.,prairie bluebells,Boraginaceae
MELAL2,NULLVALUE,Mertensia lanceolata (Pursh) DC. var. lanceolata,prairie bluebells,Boraginaceae
MELAL2,MELI9,Mertensia linearis Greene,NULLVALUE,Boraginaceae
MELO4,NULLVALUE,Mertensia longiflora Greene,small bluebells,Boraginaceae
MEPA,NULLVALUE,Mertensia paniculata (Aiton) G. Don,tall bluebells,Boraginaceae
MEPAP,NULLVALUE,Mertensia paniculata (Aiton) G. Don var. paniculata,tall bluebells,Boraginaceae
MEPAP,MEPA8,Mertensia palmeri A. Nelson & J.F. Macbr.,NULLVALUE,Boraginaceae
MEPAP,MEPI4,Mertensia pilosa (Cham.) DC.,NULLVALUE,Boraginaceae
MERTE,NULLVALUE,Mertensia Roth,bluebells,Boraginaceae
MYAR,NULLVALUE,Myosotis arvensis (L.) Hill,field forget-me-not,Boraginaceae
MYAR,MYSCA,Myosotis scorpioides L. var. arvensis L.,NULLVALUE,Boraginaceae
MYAS2,NULLVALUE,Myosotis asiatica (Vesterg.) Schischkin & Sergievskaja,Asian forget-me-not,Boraginaceae
MYAS2,MYAL,Myosotis alpestris auct. non F.W. Schmidt,NULLVALUE,Boraginaceae
MYAS2,MYALA2,Myosotis alpestris F.W. Schmidt ssp. asiatica Vesterg.,NULLVALUE,Boraginaceae
MYAS2,MYSYA,Myosotis sylvatica Ehrh. var. alpestris auct. non (F.W. Schmidt) Koch,NULLVALUE,Boraginaceae
MYLA,NULLVALUE,Myosotis laxa Lehm.,bay forget-me-not,Boraginaceae
MYOSO,NULLVALUE,Myosotis L.,forget-me-not,Boraginaceae
MYST2,NULLVALUE,Myosotis stricta Link ex Roem. & Schult.,strict forget-me-not,Boraginaceae
MYST2,MYMI,Myosotis micrantha auct. non Pall. ex Lehm.,NULLVALUE,Boraginaceae
MYSY,NULLVALUE,Myosotis sylvatica Ehrh.,woodland forget-me-not,Boraginaceae
NONEA,NULLVALUE,Nonea Medik.,monkswort,Boraginaceae
NOVE,NULLVALUE,Nonea vesicaria (L.) Rchb.,red monkswort,Boraginaceae
ONBE,NULLVALUE,Onosmodium bejariense DC. ex A. DC.,soft-hair marbleseed,Boraginaceae
ONBEO,NULLVALUE,Onosmodium bejariense DC. ex A. DC. var. occidentale (Mack.) B.L. Turner,western marbleseed,Boraginaceae
ONBEO,ONMOO2,Onosmodium molle Michx. ssp. occidentale (Mack.) Cochrane,NULLVALUE,Boraginaceae
ONBEO,ONMOO,Onosmodium molle Michx. var. occidentale (Mack.) I.M. Johnst.,NULLVALUE,Boraginaceae
ONBEO,ONOC,Onosmodium occidentale Mack.,NULLVALUE,Boraginaceae
ONBEO,ONOCS,Onosmodium occidentale Mack. var. sylvestre Mack.,NULLVALUE,Boraginaceae
ONOSM,NULLVALUE,Onosmodium Michx.,marbleseed,Boraginaceae
PLAGI,NULLVALUE,Plagiobothrys Fisch. & C.A. Mey.,popcornflower,Boraginaceae
PLSC2,NULLVALUE,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst.,Scouler's popcornflower,Boraginaceae
PLSCH,NULLVALUE,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. hispidulus (Greene) Dorn,sleeping popcornflower,Boraginaceae
PLSCH,ALCO10,Allocarya cognata Greene,NULLVALUE,Boraginaceae
PLSCH,ALHI5,Allocarya hispidula Greene,NULLVALUE,Boraginaceae
PLSCH,ALSC7,Allocarya scopulorum Greene,NULLVALUE,Boraginaceae
PLSCH,PLCO10,Plagiobothrys cognatus (Greene) I.M. Johnst.,NULLVALUE,Boraginaceae
PLSCH,PLHI7,Plagiobothrys hispidulus (Greene) I.M. Johnst.,NULLVALUE,Boraginaceae
PLSCH,PLNE2,Plagiobothrys nelsonii (Greene) I.M. Johnst.,NULLVALUE,Boraginaceae
PLSCH,PLSC,Plagiobothrys scopulorum (Greene) I.M. Johnst.,NULLVALUE,Boraginaceae
PLSCH,PLSCP2,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. ssp. penicillatus (Greene) Á. Löve,NULLVALUE,Boraginaceae
PLSCH,PLSCP,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. penicillatus (Greene) Cronquist,NULLVALUE,Boraginaceae
SYMPH2,NULLVALUE,Symphytum L.,comfrey,Boraginaceae
SYOF,NULLVALUE,Symphytum officinale L.,common comfrey,Boraginaceae
SYOF,SYOFU,Symphytum officinale L. ssp. uliginosum auct. non (Kern.) Nyman,NULLVALUE,Boraginaceae
SYOF,SYUL,Symphytum uliginosum auct. non Kern.,NULLVALUE,Boraginaceae
ALAL3,NULLVALUE,Alyssum alyssoides (L.) L.,pale madwort,Brassicaceae
ALAL3,ALCA11,Alyssum calycinum L.,NULLVALUE,Brassicaceae
ALAL3,CLAL10,Clypeola alyssoides L.,NULLVALUE,Brassicaceae
ALDE,NULLVALUE,Alyssum desertorum Stapf,desert madwort,Brassicaceae
ALDED,NULLVALUE,Alyssum desertorum Stapf var. desertorum,desert madwort,Brassicaceae
